"","countrykey","country","year","polity5","democracy","gdppc","enrol_gross","primcomp","primcom_male","primcom_fem","enrol_net","agri","slums","telephone","internet","tax","pop","pop_fem","electricity","service","oil","natural","literacy","lit_male","lit_fem","infant","health_ex","hospital","tuberculosis","life","life_male","life_female","unemploy","urban","attend","prenatal","military","un_continent_name","un_region_name"
"137","EGY","EGYPT",1985,-6,0,769.755137148666,76.9044418334961,NA,NA,NA,NA,17.1045576407507,NA,NA,NA,17.254691689008,NA,49.6757009879261,NA,48.8445040214477,18.1234335527381,18.6372570774192,NA,NA,NA,NA,NA,NA,NA,60.542,58.63,62.371,NA,NA,NA,NA,7.85693305919735,"Africa","Northern Africa"
"138","EGY","EGYPT",1986,-6,0,790.201793698565,78.72412109375,NA,81.2694396972656,60.9609985351562,NA,17.390022675737,NA,NA,NA,16.3197278911565,NA,49.649879380444,NA,48.6757369614512,7.79500738712299,8.60401133977456,44,57,31,NA,NA,2.08570003509521,NA,61.261,59.358,63.084,NA,NA,NA,NA,7.49813056581541,"Africa","Northern Africa"
"139","EGY","EGYPT",1987,-6,0,753.722263747615,80.9756393432617,NA,NA,NA,NA,19.6330089320388,NA,NA,NA,14.5708737864078,NA,49.615393250064,NA,50.2213621359223,12.0356801339419,12.859427934188,NA,NA,NA,NA,NA,NA,NA,62.137,60.27,63.916,NA,NA,NA,NA,6.52874277064007,"Africa","Northern Africa"
"140","EGY","EGYPT",1988,-6,0,633.839369496566,83.4813919067383,NA,NA,NA,NA,18.0454550324675,NA,NA,NA,14.349025974026,NA,49.5743923435668,NA,49.6834425324675,11.0202881461945,12.0343641392084,NA,NA,NA,NA,NA,2.12470006942749,NA,62.98,60.984,64.889,NA,NA,NA,NA,5.06087662337662,"Africa","Northern Africa"
"141","EGY","EGYPT",1989,-6,0,701.037717929191,84.4994812011719,NA,NA,NA,NA,18.6948049350649,NA,NA,NA,13.838961038961,NA,49.5331017412922,NA,49.741561948052,13.8923262424621,14.8471423983394,NA,NA,NA,NA,NA,2.01990008354187,NA,63.628,61.831,65.326,NA,NA,NA,NA,3.96809895833333,"Africa","Northern Africa"
"142","EGY","EGYPT",1990,-6,0,735.982935028025,86.7183074951172,NA,NA,NA,NA,18.5125262004175,NA,NA,0,13.2348643006263,NA,49.4477402783839,NA,49.6294366388309,16.9450404713831,17.9211287120304,NA,NA,NA,NA,NA,2.0708999634,NA,64.146,62.227,65.972,NA,NA,NA,NA,3.4676995357893,"Africa","Northern Africa"
"143","EGY","EGYPT",1991,-6,0,622.829605007867,89.3989562988281,NA,NA,NA,NA,16.9866672,NA,NA,0,14.7377777777778,NA,49.3760548860069,NA,48.6675535111111,11.7662441097498,12.9306376458796,NA,NA,NA,NA,NA,2.0241999626,NA,64.755,62.912,66.504,NA,NA,NA,NA,3.61174470420041,"Africa","Northern Africa"
"144","EGY","EGYPT",1992,-6,0,680.79923864551,81.7497100830078,NA,NA,NA,NA,15.5859094176851,NA,NA,0,18.4802300503235,NA,49.3470751721423,NA,47.2207045291157,11.1221302701088,12.1351588413858,NA,NA,NA,NA,NA,2.0004000664,NA,65.031,63.228,66.743,NA,NA,NA,NA,3.21550063172359,"Africa","Northern Africa"
"145","EGY","EGYPT",1993,-6,0,740.334217356418,82.6517715454102,NA,NA,NA,NA,15.7390463917526,NA,NA,0.000975791,18.764175257732,NA,49.3192126350697,NA,47.2893041237113,9.87234453989827,10.7877785784954,NA,NA,NA,NA,NA,1.9292999506,NA,65.468,63.714,67.137,NA,NA,NA,NA,3.09773699249923,"Africa","Northern Africa"
"146","EGY","EGYPT",1994,-6,0,807.303537230487,91.8712005615234,NA,NA,NA,87.3875,15.7142857142857,NA,NA,0.00638327,19.0474285714286,NA,49.3071020940634,NA,46.9068571428571,7.89742762113067,8.80666206209043,NA,NA,NA,NA,NA,NA,NA,65.816,63.876,67.687,NA,NA,NA,NA,3.15393465100637,"Africa","Northern Africa"
"147","EGY","EGYPT",1995,-6,0,916.326617700876,85.2725677490234,NA,NA,NA,NA,15.7107843137255,NA,NA,0.031319638,17.6230392156863,NA,49.2984301525688,NA,47.6764705882353,7.50906073379094,8.46293557504675,NA,NA,NA,62.6030731201172,NA,NA,NA,66.312,64.263,68.304,NA,NA,50.4955172538757,31.4076602458954,3.08203623414837,"Africa","Northern Africa"
"148","EGY","EGYPT",1996,-6,0,1008.97637629447,94.1863784790039,NA,NA,NA,NA,16.1150828247602,NA,NA,0.061466899,17.4629468177855,NA,49.2934689072252,NA,47.7336530078466,8.40318332983217,9.35519973587659,56,67,44,NA,NA,2.0999999046,NA,66.742,64.68,68.751,NA,NA,NA,NA,2.97481186979645,"Africa","Northern Africa"
"149","EGY","EGYPT",1997,-6,0,1146.20172117634,94.2766036987305,NA,91.0572814941406,80.672737121582,89.25208,15.7510342233923,NA,NA,0.090480245,15.9646483640466,NA,49.2923364320075,NA,48.1519368183528,6.09921817559871,6.97273046538769,NA,NA,NA,NA,NA,2.0999999046,NA,67.197,65.104,69.242,NA,NA,NA,NA,2.84148521846447,"Africa","Northern Africa"
"150","EGY","EGYPT",1998,-6,0,1212.82259820477,NA,NA,NA,NA,NA,15.8844815588031,NA,NA,0.147987377,NA,NA,49.2803370112938,NA,48.287891440501,3.42870521918816,4.33399828725849,NA,NA,NA,NA,NA,NA,NA,67.471,65.528,69.364,NA,NA,NA,NA,2.65938329094369,"Africa","Northern Africa"
"151","EGY","EGYPT",1999,-6,0,1268.30949160496,92.2963409423828,NA,93.7387771606445,87.4282913208008,87.03368,15.9086475942783,NA,NA,0.290445278,NA,NA,49.2638479067268,NA,47.5558192457737,5.19186775765069,5.93374872989679,NA,NA,NA,NA,NA,NA,NA,67.737,65.81,69.62,NA,NA,NA,NA,2.56976747814276,"Africa","Northern Africa"
"152","EGY","EGYPT",2000,-6,0,1366.09274372613,90.8942489624023,NA,92.0659332275391,86.7628326416016,86.64983,15.5380770361658,42.22616,NA,0.641265,NA,NA,49.2555260653038,NA,46.5259923551897,6.47222160611776,7.41974591133175,NA,NA,NA,43.5041732788086,4.92244291,1.96,26,68.007,65.897,70.095,NA,NA,65.8498764038086,43.8213229179382,2.55126513982739,"Africa","Northern Africa"
"153","EGY","EGYPT",2001,-6,0,1295.1374184163,89.9948425292969,NA,89.4250869750977,85.3767166137695,87.37485,15.3512684694731,NA,NA,0.838946,NA,NA,49.2524603718407,NA,46.457987175913,5.17066273278314,6.46938580220137,NA,NA,NA,NA,5.40030336,1.96,25,68.308,66.168,70.431,NA,NA,NA,NA,2.98556856033807,"Africa","Northern Africa"
"154","EGY","EGYPT",2002,-6,0,1116.82884626213,89.9305725097656,NA,85.7634735107422,86.0245132446289,88.29474,15.4048561625759,36.71599,NA,2.72,13.4077593032462,NA,49.2560441758411,NA,45.5887833201372,5.90580704386046,7.30037527584326,NA,NA,NA,NA,5.5107379,1.94,24,68.564,66.383,70.735,NA,NA,NA,NA,3.27845479650374,"Africa","Northern Africa"
"155","EGY","EGYPT",2003,-6,0,1031.27556291284,89.916862487793,NA,84.6114807128906,82.7391967773438,89.50439,15.2867065868263,NA,NA,4.03789,13.3499401197605,NA,49.2636270184677,NA,44.9042395209581,7.50637371077042,9.13743176464721,NA,NA,NA,38.0235862731934,5.2242527,1.95,23,68.402,66.159,70.659,NA,NA,73.2289135456085,62.2477173805237,3.17728527009726,"Africa","Northern Africa"
"156","EGY","EGYPT",2004,-6,0,991.255689145253,90.4439468383789,NA,85.3723220825195,84.1423034667969,90.66548,14.2699361219864,31.20583,NA,11.92,13.8359777457243,NA,49.2732868963426,NA,45.0910776839069,9.49448631419397,11.3771125904479,NA,NA,NA,NA,4.85732365,1.97,22,68.613,66.336,70.914,NA,NA,NA,NA,2.87753123653597,"Africa","Northern Africa"
"157","EGY","EGYPT",2005,-3,0,1104.80340733395,90.4735794067383,NA,88.9254913330078,83.5653533935547,89.13222,13.9816527390901,NA,NA,12.75,14.068635097493,NA,49.2859249929878,NA,45.9292293407614,11.8509312061057,14.464485213491,67,78,56,33.2383193969727,4.92229176,1.92,21,68.779,66.38,71.226,NA,NA,77.1023511886597,63.3521378040314,2.71422040657605,"Africa","Northern Africa"
"158","EGY","EGYPT",2006,-3,0,1298.97900203124,92.061149597168,NA,82.9509582519531,81.605583190918,88.2461,13.2372025254978,25.69566,NA,13.66,15.8295127084345,NA,49.3071236907999,NA,44.6899951432734,11.7296934107586,14.8463875493972,66,75,58,NA,4.84190083,2.14,21,68.977,66.525,71.49,NA,NA,NA,NA,2.60621860261331,"Africa","Northern Africa"
"159","EGY","EGYPT",2007,-3,0,1547.74170735909,93.072509765625,NA,87.790168762207,85.1869201660156,92.40917,13.4201262083781,NA,NA,16.03,15.3498523093448,NA,49.337451932618,NA,46.8939983888292,10.7818588338143,13.5101746020733,NA,NA,NA,NA,4.44493246,1.86,20,69.128,66.623,71.706,NA,NA,NA,NA,2.37963467509709,"Africa","Northern Africa"
"160","EGY","EGYPT",2008,-3,0,1896.21594269779,NA,NA,NA,NA,NA,12.6302400893356,20.1855,NA,18.01,15.3205248464545,NA,49.3713220517979,NA,46.6682970407594,12.4545677729971,15.5824855619458,NA,NA,NA,24.5031566619873,4.46634817,1.63,19,69.319,66.785,71.93,NA,NA,82.0662319660187,70.5361843109131,2.18078548537016,"Africa","Northern Africa"
"161","EGY","EGYPT",2009,-3,0,2161.63964573927,94.6571273803711,NA,90.1364822387695,88.1973114013672,93.55801,12.9979466513145,NA,NA,20,15.6613605833813,NA,49.4026854537897,NA,46.5660621761658,6.24755741424533,9.1307819389596,NA,NA,NA,NA,4.37870932,1.51,19,69.48,66.951,72.087,NA,NA,NA,NA,2.03264504307225,"Africa","Northern Africa"
"162","EGY","EGYPT",2010,-3,0,2455.08194645282,94.5771713256836,NA,91.1881790161133,89.6016387939453,95.94726,13.3407591579645,14.67533,NA,21.6,14.1300762473065,NA,49.4327468878591,NA,46.2327200397812,7.41778712942652,9.45061556541184,72,80,64,NA,4.15319157,1.43,18,69.664,67.096,72.318,NA,NA,NA,NA,1.95296705174529,"Africa","Northern Africa"
"163","EGY","EGYPT",2011,-2,0,2590.64384891965,91.0242385864258,NA,NA,NA,93.51389,13.8691050980964,NA,NA,25.6,14.0086354022318,NA,49.448899284412,NA,45.7160236306615,9.74186285549743,12.3388401952225,NA,NA,NA,NA,4.35707569,1.43,17,69.88,67.253,72.605,NA,NA,NA,NA,1.83702551137618,"Africa","Northern Africa"
"164","EGY","EGYPT",2012,-3,0,2996.0677072015,95.6657562255859,NA,NA,NA,98.53698,11.2727642311913,9.16517,NA,26.4,12.3849047590613,NA,49.4499404375234,NA,51.7716303505747,8.38345897037217,10.7454978351353,74,82,66,NA,4.45891809,1.41,17,70.085,67.513,72.745,NA,NA,NA,NA,1.64817579267929,"Africa","Northern Africa"
"165","EGY","EGYPT",2013,-4,0,3025.52563552448,95.5598602294922,NA,91.9427719116211,92.1044769287109,NA,11.2743481427611,NA,NA,29.4,13.4980649322726,NA,49.4516888508288,NA,52.3007422739897,7.82863019779494,9.78188256424924,72,82,63,NA,4.6710043,1.4,16,70.052,67.398,72.82,NA,NA,NA,NA,1.61005697699419,"Africa","Northern Africa"
"166","EGY","EGYPT",2014,-4,0,3133.39102265541,94.0423736572266,NA,NA,NA,98.0269,11.3377054875794,3.655,NA,33.8946,12.2201408450704,NA,49.4605487886724,NA,52.3209910853315,6.82340013626772,8.43222797439408,NA,NA,NA,22.2435474395752,4.77415323,1.37,15,70.415,67.773,73.163,NA,NA,93.0766761302948,83.9127004146576,1.68969483568075,"Africa","Northern Africa"
